,0,1,2,3,4,5,6,7,8,9,10,11
28813,contig_8,JANSVD010000003.1,89.094,1137,59,14,1380435,1381520,1064089,1062967,0.0,1352
28814,contig_8,JANSVD010000003.1,90.677,1019,88,6,522040,523053,1293979,1292963,0.0,1349
28815,contig_8,JANSVD010000003.1,90.677,1019,87,7,520136,521148,1293979,1292963,0.0,1349
28816,contig_8,JANSVD010000003.1,92.956,937,46,4,1078048,1078979,1062122,1063043,0.0,1347
28817,contig_8,JANSVD010000003.1,92.008,951,44,8,348174,349121,1062122,1063043,0.0,1306
28818,contig_8,JANSVD010000003.1,89.349,1014,104,4,1393531,1394542,1434467,1435478,0.0,1271
28819,contig_8,JANSVD010000003.1,88.142,1071,118,8,1393150,1394214,1435277,1436344,0.0,1266
28820,contig_8,JANSVD010000003.1,86.949,1111,90,20,1381516,1382618,1062871,1061808,0.0,1197
28821,contig_8,JANSVD010000003.1,94.208,777,36,3,526123,526897,1163277,1164046,0.0,1177
28822,contig_8,JANSVD010000003.1,78.824,1667,297,37,69140,70787,687283,685654,0.0,1072
28823,contig_8,JANSVD010000003.1,88.634,871,97,2,1393688,1394557,1434454,1435323,0.0,1059
28824,contig_8,JANSVD010000003.1,89.788,803,82,0,1393212,1394014,1435508,1436310,0.0,1029
28825,contig_8,JANSVD010000003.1,95.046,646,24,1,74071,74716,1270545,1271182,0.0,1009
28826,contig_8,JANSVD010000003.1,86.803,879,100,10,1386103,1386977,1307025,1307891,0.0,966
28827,contig_8,JANSVD010000003.1,81.718,1269,120,61,1391058,1392280,1431835,1433037,0.0,955
28828,contig_8,JANSVD010000003.1,81.496,1297,103,72,1391058,1392280,4916,3683,0.0,939
28829,contig_8,JANSVD010000003.1,83.181,1094,73,48,1395585,1396640,1431862,1432882,0.0,898
28830,contig_8,JANSVD010000003.1,89.091,715,75,3,1393150,1393863,1435617,1436329,0.0,885
28831,contig_8,JANSVD010000003.1,89.412,680,70,2,1393871,1394549,1434467,1435145,0.0,856
28832,contig_8,JANSVD010000003.1,82.629,1065,85,53,1395585,1396606,4889,3882,0.0,850
28833,contig_8,JANSVD010000003.1,87.032,748,80,9,1386268,1386998,1306859,1307606,0.0,828
28834,contig_8,JANSVD010000003.1,89.937,636,61,3,1389674,1390307,1306666,1307300,0.0,817
28835,contig_8,JANSVD010000003.1,86.226,726,85,10,1386103,1386825,1307178,1307891,0.0,773
28836,contig_8,JANSVD010000003.1,96.009,451,18,0,586296,586746,1139880,1139430,0.0,734
28837,contig_8,JANSVD010000003.1,88.633,607,56,10,1393074,1393674,1435711,1436310,0.0,726
28838,contig_8,JANSVD010000003.1,88.670,609,48,11,1395087,1395686,2164,1568,0.0,723
28839,contig_8,JANSVD010000003.1,87.598,637,50,13,1390584,1391210,2164,1547,0.0,712
28840,contig_8,JANSVD010000003.1,89.552,536,53,3,1394024,1394557,1434449,1434983,0.0,676
28841,contig_8,JANSVD010000003.1,87.059,595,61,7,1386420,1386998,1306859,1307453,0.0,658
28842,contig_8,JANSVD010000003.1,86.371,587,73,6,1037548,1038132,133376,132795,2.05e-178,634
28843,contig_8,JANSVD010000003.1,91.416,466,21,6,1079629,1080087,1063636,1064089,1.60e-174,621
28844,contig_8,JANSVD010000003.1,86.879,564,60,8,1386112,1386673,1307340,1307891,5.74e-174,619
28845,contig_8,JANSVD010000003.1,89.837,492,34,4,1387285,1387763,1436915,1437403,2.06e-173,617
28846,contig_8,JANSVD010000003.1,94.975,398,9,2,1037052,1037438,1120521,1120124,2.67e-172,614
28847,contig_8,JANSVD010000003.1,96.176,340,13,0,586296,586635,1301248,1300909,4.56e-155,556
28848,contig_8,JANSVD010000003.1,88.627,466,32,10,1390522,1390980,1311116,1310665,2.75e-152,547
28849,contig_8,JANSVD010000003.1,85.684,475,45,6,1395015,1395486,1311119,1310665,1.02e-131,479
28850,contig_8,JANSVD010000003.1,89.867,375,35,3,1393150,1393523,1435957,1436329,1.02e-131,479
28851,contig_8,JANSVD010000003.1,92.705,329,18,4,1396653,1396976,1206341,1206668,6.12e-129,470
28852,contig_8,JANSVD010000003.1,92.705,329,18,4,1402226,1402549,1206341,1206668,6.12e-129,470
28853,contig_8,JANSVD010000003.1,97.133,279,7,1,522049,522326,1314655,1314377,6.12e-129,470
28854,contig_8,JANSVD010000003.1,97.133,279,7,1,522049,522326,1329549,1329271,6.12e-129,470
28855,contig_8,JANSVD010000003.1,96.774,279,8,1,522049,522326,1224729,1225007,2.85e-127,464
28856,contig_8,JANSVD010000003.1,96.774,279,7,1,520145,520421,1314655,1314377,2.85e-127,464
28857,contig_8,JANSVD010000003.1,96.774,279,7,1,520145,520421,1329549,1329271,2.85e-127,464
28858,contig_8,JANSVD010000003.1,96.416,279,8,1,520145,520421,1224729,1225007,1.32e-125,459
28859,contig_8,JANSVD010000003.1,91.541,331,25,2,1077688,1078018,1061808,1062135,6.16e-124,453
28860,contig_8,JANSVD010000003.1,91.489,329,27,1,347816,348144,1061808,1062135,2.22e-123,451
28861,contig_8,JANSVD010000003.1,95.956,272,11,0,522055,522326,1190443,1190714,1.33e-120,442
28862,contig_8,JANSVD010000003.1,89.106,358,36,3,1394194,1394549,1434449,1434805,1.33e-120,442
28863,contig_8,JANSVD010000003.1,95.941,271,11,0,520151,520421,1190444,1190714,4.80e-120,440
28864,contig_8,JANSVD010000003.1,93.878,294,14,4,520132,520421,1370771,1370478,4.80e-120,440
28865,contig_8,JANSVD010000003.1,94.158,291,14,3,522039,522326,1370768,1370478,4.80e-120,440
28866,contig_8,JANSVD010000003.1,95.000,280,12,2,522049,522326,1164046,1164325,1.72e-119,438
28867,contig_8,JANSVD010000003.1,95.000,280,12,2,522049,522326,1167259,1167538,1.72e-119,438
28868,contig_8,JANSVD010000003.1,95.000,280,12,2,522049,522326,1171497,1171776,1.72e-119,438
28869,contig_8,JANSVD010000003.1,85.068,442,51,7,1386572,1386998,1306859,1307300,6.20e-119,436
28870,contig_8,JANSVD010000003.1,95.572,271,12,0,520151,520421,1164055,1164325,2.23e-118,435
28871,contig_8,JANSVD010000003.1,95.572,271,12,0,520151,520421,1167268,1167538,2.23e-118,435
28872,contig_8,JANSVD010000003.1,95.572,271,12,0,520151,520421,1171506,1171776,2.23e-118,435
28873,contig_8,JANSVD010000003.1,94.097,288,14,3,522042,522326,1367765,1367478,2.23e-118,435
28874,contig_8,JANSVD010000003.1,96.212,264,8,2,521781,522042,1224729,1224992,2.89e-117,431
28875,contig_8,JANSVD010000003.1,96.212,264,8,2,521781,522042,1314655,1314392,2.89e-117,431
28876,contig_8,JANSVD010000003.1,96.212,264,8,2,521781,522042,1329549,1329286,2.89e-117,431
28877,contig_8,JANSVD010000003.1,95.203,271,13,0,520151,520421,1367748,1367478,1.04e-116,429
28878,contig_8,JANSVD010000003.1,85.000,420,50,8,1386103,1386521,1307484,1307891,2.91e-112,414
28879,contig_8,JANSVD010000003.1,95.720,257,10,1,521787,522042,1190443,1190699,1.05e-111,412
28880,contig_8,JANSVD010000003.1,89.634,328,28,5,1402229,1402554,1238890,1238567,1.05e-111,412
28881,contig_8,JANSVD010000003.1,89.634,328,28,5,1396656,1396981,1238890,1238567,1.05e-111,412
28882,contig_8,JANSVD010000003.1,94.717,265,11,3,521781,522042,1164046,1164310,1.35e-110,409
28883,contig_8,JANSVD010000003.1,94.717,265,11,3,521781,522042,1167259,1167523,1.35e-110,409
28884,contig_8,JANSVD010000003.1,94.717,265,11,3,521781,522042,1171497,1171761,1.35e-110,409
28885,contig_8,JANSVD010000003.1,88.136,354,27,11,1341084,1341426,1242510,1242161,4.86e-110,407
28886,contig_8,JANSVD010000003.1,88.136,354,27,11,1341084,1341426,1263652,1264001,4.86e-110,407
28887,contig_8,JANSVD010000003.1,77.732,723,121,29,1398489,1399197,1309474,1308778,4.86e-110,407
28888,contig_8,JANSVD010000003.1,95.600,250,9,2,1388605,1388854,11831,11584,8.14e-108,399
28889,contig_8,JANSVD010000003.1,83.484,442,59,9,1389867,1390307,1307025,1307453,8.14e-108,399
28890,contig_8,JANSVD010000003.1,93.561,264,15,2,521781,522042,1367756,1367493,1.36e-105,392
28891,contig_8,JANSVD010000003.1,93.561,264,15,2,521781,522042,1370756,1370493,1.36e-105,392
28892,contig_8,JANSVD010000003.1,87.288,354,29,13,1341084,1341426,1381950,1382298,4.90e-105,390
28893,contig_8,JANSVD010000003.1,86.908,359,27,14,1341084,1341426,1217741,1217387,2.28e-103,385
28894,contig_8,JANSVD010000003.1,95.161,248,5,5,1388616,1388860,1310347,1310104,2.28e-103,385
28895,contig_8,JANSVD010000003.1,95.473,243,5,4,1388616,1388855,1308450,1308211,8.20e-103,383
28896,contig_8,JANSVD010000003.1,89.355,310,22,8,1341084,1341386,1198419,1198114,1.06e-101,379
28897,contig_8,JANSVD010000003.1,86.517,356,31,11,1341084,1341426,1216377,1216728,1.37e-100,375
28898,contig_8,JANSVD010000003.1,96.476,227,8,0,523288,523514,1281799,1281573,1.37e-100,375
28899,contig_8,JANSVD010000003.1,96.476,227,8,0,521383,521609,1281799,1281573,1.37e-100,375
28900,contig_8,JANSVD010000003.1,86.895,351,25,12,1341084,1341425,1278433,1278095,4.93e-100,374
28901,contig_8,JANSVD010000003.1,85.915,355,33,13,1341083,1341426,1050114,1050462,1.07e-96,363
28902,contig_8,JANSVD010000003.1,90.323,279,21,6,523686,523960,1293970,1293694,3.84e-96,361
28903,contig_8,JANSVD010000003.1,87.898,314,25,10,1341122,1341426,701678,701369,4.97e-95,357
28904,contig_8,JANSVD010000003.1,90.036,281,18,7,1341084,1341355,1236700,1236979,1.79e-94,355
28905,contig_8,JANSVD010000003.1,79.123,570,69,35,1388855,1389389,1432483,1433037,2.99e-92,348
28906,contig_8,JANSVD010000003.1,93.249,237,13,3,521781,522015,1293970,1293735,1.08e-91,346
28907,contig_8,JANSVD010000003.1,90.299,268,21,4,1387213,1387477,1311116,1310851,1.08e-91,346
28908,contig_8,JANSVD010000003.1,92.887,239,12,4,1388622,1388857,1273636,1273400,1.39e-90,342
28909,contig_8,JANSVD010000003.1,93.750,224,11,2,1079382,1079604,1063043,1063264,8.37e-88,333
28910,contig_8,JANSVD010000003.1,88.571,280,25,7,523686,523961,1158053,1158329,8.37e-88,333
28911,contig_8,JANSVD010000003.1,91.561,237,17,3,521781,522015,1158053,1158288,5.04e-85,324
28912,contig_8,JANSVD010000003.1,94.366,213,6,4,1388616,1388825,1310568,1310359,1.81e-84,322
28913,contig_8,JANSVD010000003.1,92.754,207,15,0,586541,586747,1300974,1300768,8.49e-78,300
28914,contig_8,JANSVD010000003.1,96.648,179,6,0,524122,524300,1336484,1336306,3.05e-77,298
28915,contig_8,JANSVD010000003.1,96.512,172,6,0,523513,523684,1294624,1294453,2.38e-73,285
28916,contig_8,JANSVD010000003.1,96.512,172,6,0,521608,521779,1294624,1294453,2.38e-73,285
28917,contig_8,JANSVD010000003.1,95.906,171,7,0,523513,523683,1365170,1365000,3.98e-71,278
28918,contig_8,JANSVD010000003.1,95.906,171,7,0,521608,521778,1365170,1365000,3.98e-71,278
28919,contig_8,JANSVD010000003.1,95.906,171,7,0,523513,523683,1368170,1368000,3.98e-71,278
28920,contig_8,JANSVD010000003.1,95.906,171,7,0,521608,521778,1368170,1368000,3.98e-71,278
28921,contig_8,JANSVD010000003.1,97.386,153,4,0,522174,522326,1296554,1296402,4.01e-66,261
28922,contig_8,JANSVD010000003.1,97.386,153,4,0,520269,520421,1296554,1296402,4.01e-66,261
28923,contig_8,JANSVD010000003.1,88.889,207,19,2,1386997,1387199,1311369,1311163,2.41e-63,252
28924,contig_8,JANSVD010000003.1,96.026,151,3,3,698081,698228,1299460,1299310,1.45e-60,243
28925,contig_8,JANSVD010000003.1,87.923,207,21,2,1390306,1390508,1311369,1311163,5.22e-60,241
28926,contig_8,JANSVD010000003.1,82.353,289,37,6,1386724,1386998,1306859,1307147,1.88e-59,239
28927,contig_8,JANSVD010000003.1,76.673,523,54,27,1037052,1037537,908240,908731,4.06e-56,228
28928,contig_8,JANSVD010000003.1,96.377,138,4,1,521906,522042,1296554,1296417,1.46e-55,226
28929,contig_8,JANSVD010000003.1,86.000,200,28,0,1394358,1394557,1434444,1434643,3.16e-52,215
28930,contig_8,JANSVD010000003.1,86.559,186,22,3,1393150,1393334,1436127,1436310,2.46e-48,202
28931,contig_8,JANSVD010000003.1,85.492,193,25,2,1390594,1390784,1436915,1437106,3.19e-47,198
28932,contig_8,JANSVD010000003.1,87.079,178,17,3,1341418,1341590,1356331,1356155,1.15e-46,196
28933,contig_8,JANSVD010000003.1,85.128,195,25,3,1395097,1395289,1436915,1437107,1.15e-46,196
28934,contig_8,JANSVD010000003.1,90.446,157,0,1,526756,526897,1249798,1249954,1.48e-45,193
28935,contig_8,JANSVD010000003.1,87.500,152,17,2,1394775,1394924,1311423,1311272,5.37e-40,174
28936,contig_8,JANSVD010000003.1,93.333,120,4,1,1402372,1402487,1433373,1433254,5.37e-40,174
28937,contig_8,JANSVD010000003.1,93.333,120,4,1,1396799,1396914,1433373,1433254,5.37e-40,174
28938,contig_8,JANSVD010000003.1,95.327,107,5,0,1080097,1080203,1116050,1116156,6.95e-39,171
28939,contig_8,JANSVD010000003.1,94.393,107,6,0,1090696,1090802,1116050,1116156,3.23e-37,165
28940,contig_8,JANSVD010000003.1,81.373,204,33,3,1387275,1387477,2164,1965,4.18e-36,161
28941,contig_8,JANSVD010000003.1,86.395,147,20,0,11741,11887,267415,267561,4.18e-36,161
28942,contig_8,JANSVD010000003.1,90.909,121,7,1,1396797,1396913,723,843,1.50e-35,159
28943,contig_8,JANSVD010000003.1,90.909,121,7,1,1402370,1402486,723,843,1.50e-35,159
28944,contig_8,JANSVD010000003.1,90.244,123,5,2,1402372,1402487,1438407,1438285,7.00e-34,154
28945,contig_8,JANSVD010000003.1,90.244,123,5,2,1396799,1396914,1438407,1438285,7.00e-34,154
28946,contig_8,JANSVD010000003.1,86.111,144,16,3,525132,525274,1192422,1192562,2.52e-33,152
28947,contig_8,JANSVD010000003.1,87.879,132,13,3,1037359,1037489,1273376,1273247,2.52e-33,152
28948,contig_8,JANSVD010000003.1,75.462,379,56,28,1402184,1402538,1308591,1308226,9.05e-33,150
28949,contig_8,JANSVD010000003.1,85.616,146,17,3,525132,525276,1365768,1365626,9.05e-33,150
28950,contig_8,JANSVD010000003.1,85.616,146,17,3,525132,525276,1368768,1368626,9.05e-33,150
28951,contig_8,JANSVD010000003.1,89.431,123,6,3,1396799,1396914,3346,3468,3.25e-32,148
28952,contig_8,JANSVD010000003.1,89.431,123,6,3,1402372,1402487,3346,3468,3.25e-32,148
28953,contig_8,JANSVD010000003.1,84.211,152,24,0,1037227,1037378,701611,701460,3.25e-32,148
28954,contig_8,JANSVD010000003.1,84.211,152,24,0,1037227,1037378,1382055,1382206,3.25e-32,148
28955,contig_8,JANSVD010000003.1,82.514,183,17,10,1385363,1385537,3858,3683,1.17e-31,147
28956,contig_8,JANSVD010000003.1,83.648,159,23,3,1037222,1037378,1050215,1050372,1.17e-31,147
28957,contig_8,JANSVD010000003.1,85.517,145,16,3,525132,525276,1166037,1166176,1.17e-31,147
28958,contig_8,JANSVD010000003.1,85.517,145,16,3,525132,525276,1169250,1169389,1.17e-31,147
28959,contig_8,JANSVD010000003.1,85.417,144,17,3,525132,525274,1226724,1226864,1.17e-31,147
28960,contig_8,JANSVD010000003.1,84.615,143,22,0,1037236,1037378,1198305,1198163,1.51e-30,143
28961,contig_8,JANSVD010000003.1,84.615,143,22,0,1037236,1037378,1242396,1242254,1.51e-30,143
28962,contig_8,JANSVD010000003.1,83.553,152,25,0,1037227,1037378,1263757,1263908,1.51e-30,143
28963,contig_8,JANSVD010000003.1,76.358,313,47,14,1037236,1037540,1278319,1278026,1.51e-30,143
28964,contig_8,JANSVD010000003.1,84.932,146,16,4,525132,525276,1312657,1312517,1.51e-30,143
28965,contig_8,JANSVD010000003.1,95.506,89,3,1,313847,313934,730985,731073,5.45e-30,141
28966,contig_8,JANSVD010000003.1,80.829,193,22,12,1385350,1385537,1432855,1433037,7.05e-29,137
28967,contig_8,JANSVD010000003.1,82.237,152,27,0,1037227,1037378,1216484,1216635,3.28e-27,132
28968,contig_8,JANSVD010000003.1,83.803,142,17,4,525671,525806,1191884,1192025,1.18e-26,130
28969,contig_8,JANSVD010000003.1,83.803,142,17,4,525671,525806,1366306,1366165,1.18e-26,130
28970,contig_8,JANSVD010000003.1,83.803,142,17,4,525671,525806,1369306,1369165,1.18e-26,130
28971,contig_8,JANSVD010000003.1,87.179,117,9,4,525699,525809,1313168,1313052,4.24e-26,128
28972,contig_8,JANSVD010000003.1,89.423,104,8,1,643372,643475,1387779,1387679,4.24e-26,128
28973,contig_8,JANSVD010000003.1,86.667,120,6,3,1387848,1387957,1437522,1437641,5.49e-25,124
28974,contig_8,JANSVD010000003.1,82.667,150,15,5,390479,390628,1434295,1434433,1.97e-24,122
28975,contig_8,JANSVD010000003.1,93.827,81,3,1,1385267,1385347,2154,2076,7.10e-24,121
28976,contig_8,JANSVD010000003.1,92.771,83,6,0,1385265,1385347,1436913,1436995,7.10e-24,121
28977,contig_8,JANSVD010000003.1,91.011,89,4,3,525699,525783,1226217,1226305,9.18e-23,117
28978,contig_8,JANSVD010000003.1,84.127,126,6,5,282632,282743,1393759,1393884,1.54e-20,110
28979,contig_8,JANSVD010000003.1,76.316,228,33,17,1402319,1402536,11816,11600,2.57e-18,102
28980,contig_8,JANSVD010000003.1,76.316,228,33,17,1396746,1396963,11816,11600,2.57e-18,102
28981,contig_8,JANSVD010000003.1,75.949,237,35,17,1396768,1396995,1310318,1310095,2.57e-18,102
28982,contig_8,JANSVD010000003.1,98.182,55,1,0,207418,207472,180035,179981,1.20e-16,97.1
28983,contig_8,JANSVD010000003.1,96.552,58,1,1,1246005,1246062,1208224,1208168,4.30e-16,95.3
28984,contig_8,JANSVD010000003.1,73.591,337,52,28,1396653,1396965,1308549,1308226,4.30e-16,95.3
28985,contig_8,JANSVD010000003.1,81.746,126,9,4,282635,282746,1229978,1229853,1.55e-15,93.5
28986,contig_8,JANSVD010000003.1,76.329,207,29,16,1402341,1402538,1310318,1310123,1.55e-15,93.5
28987,contig_8,JANSVD010000003.1,94.828,58,3,0,1037485,1037542,1197568,1197511,5.56e-15,91.6
28988,contig_8,JANSVD010000003.1,98.000,50,1,0,282614,282663,1388951,1389000,7.20e-14,87.9
28989,contig_8,JANSVD010000003.1,94.444,54,3,0,1037485,1037538,1115579,1115632,9.31e-13,84.2
28990,contig_8,JANSVD010000003.1,100.000,45,0,0,1245993,1246037,1177241,1177197,9.31e-13,84.2
28991,contig_8,JANSVD010000003.1,94.444,54,3,0,1037485,1037538,1216741,1216794,9.31e-13,84.2
28992,contig_8,JANSVD010000003.1,94.444,54,3,0,1037485,1037538,1264014,1264067,9.31e-13,84.2
28993,contig_8,JANSVD010000003.1,73.209,321,51,26,1402226,1402523,1310667,1310359,9.31e-13,84.2
28994,contig_8,JANSVD010000003.1,73.209,321,51,26,1396653,1396950,1310667,1310359,9.31e-13,84.2
28995,contig_8,JANSVD010000003.1,94.340,53,3,0,1037485,1037537,1242148,1242096,3.35e-12,82.4
28996,contig_8,JANSVD010000003.1,94.340,53,3,0,1037485,1037537,1382311,1382363,3.35e-12,82.4
28997,contig_8,JANSVD010000003.1,73.741,278,42,27,1388581,1388839,1206391,1206656,1.20e-11,80.5
28998,contig_8,JANSVD010000003.1,92.727,55,4,0,1037483,1037537,1271545,1271599,1.20e-11,80.5
28999,contig_8,JANSVD010000003.1,91.379,58,4,1,1037485,1037542,701356,701300,4.33e-11,78.7
29000,contig_8,JANSVD010000003.1,92.593,54,4,0,1037485,1037538,1050475,1050528,4.33e-11,78.7
29001,contig_8,JANSVD010000003.1,80.808,99,15,3,1388731,1388828,1238690,1238595,5.60e-10,75.0
29002,contig_8,JANSVD010000003.1,100.000,37,0,0,1037500,1037536,1272061,1272025,2.61e-08,69.4
29003,contig_8,JANSVD010000003.1,100.000,34,0,0,282630,282663,1229869,1229902,1.21e-06,63.9
29004,contig_8,JANSVD010000003.1,89.796,49,5,0,282630,282678,1393871,1393823,1.21e-06,63.9
29005,contig_8,JANSVD010000003.1,95.000,40,2,0,1391089,1391128,1437601,1437640,1.21e-06,63.9
29006,contig_8,JANSVD010000003.1,100.000,32,0,0,1387815,1387846,1437435,1437466,1.57e-05,60.2
29007,contig_8,JANSVD010000003.1,87.037,54,5,2,1385485,1385537,1438018,1438070,1.57e-05,60.2
29008,contig_8,JANSVD010000003.1,100.000,31,0,0,1208168,1208198,715842,715872,5.64e-05,58.4
29009,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,701335,701308,0.003,52.8
29010,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1050496,1050523,0.003,52.8
29011,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1115600,1115627,0.003,52.8
29012,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1197547,1197520,0.003,52.8
29013,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1216762,1216789,0.003,52.8
29014,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1242127,1242100,0.003,52.8
29015,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1264035,1264062,0.003,52.8
29016,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1271568,1271595,0.003,52.8
29017,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1272055,1272028,0.003,52.8
29018,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1278060,1278033,0.003,52.8
29019,contig_8,JANSVD010000003.1,100.000,28,0,0,1340770,1340797,1382332,1382359,0.003,52.8
29020,contig_8,JANSVD010000001.1,97.004,7042,201,7,1080222,1087257,1241470,1234433,0.0,11827
29021,contig_8,JANSVD010000001.1,97.028,5586,162,2,69132,74716,943392,937810,0.0,9393
29022,contig_8,JANSVD010000001.1,96.815,5588,168,7,69134,74716,1048937,1054519,0.0,9324
29023,contig_8,JANSVD010000001.1,96.814,5587,169,7,69134,74716,1441426,1447007,0.0,9323
29024,contig_8,JANSVD010000001.1,96.794,5584,175,2,69134,74716,1024003,1029583,0.0,9317
29025,contig_8,JANSVD010000001.1,96.811,5582,168,7,69140,74716,1097328,1091752,0.0,9313
29026,contig_8,JANSVD010000001.1,96.526,5584,190,2,69134,74716,1415453,1421033,0.0,9234
29027,contig_8,JANSVD010000001.1,94.262,5002,280,5,69134,74132,1385933,1390930,0.0,7640
29028,contig_8,JANSVD010000001.1,94.435,3702,184,18,1398453,1402139,1006247,1002553,0.0,5675
29029,contig_8,JANSVD010000001.1,93.714,2943,131,19,347609,350541,1480861,1483759,0.0,4361
29030,contig_8,JANSVD010000001.1,91.192,2123,127,21,1077485,1079604,1480864,1482929,0.0,2830
29031,contig_8,JANSVD010000001.1,91.349,1757,149,3,1392802,1394557,2283843,2285597,0.0,2399
29032,contig_8,JANSVD010000001.1,93.896,1458,87,2,520151,521607,1064759,1063303,0.0,2198
29033,contig_8,JANSVD010000001.1,93.896,1458,87,2,520151,521607,1081512,1082968,0.0,2198
29034,contig_8,JANSVD010000001.1,93.729,1467,88,4,520145,521609,1499843,1501307,0.0,2196
29035,contig_8,JANSVD010000001.1,93.729,1467,89,3,522049,523514,1499843,1501307,0.0,2196
29036,contig_8,JANSVD010000001.1,93.724,1466,89,3,522049,523512,1064767,1063303,0.0,2194
29037,contig_8,JANSVD010000001.1,93.724,1466,89,3,522049,523512,1081504,1082968,0.0,2194
29038,contig_8,JANSVD010000001.1,90.037,1616,138,9,1393172,1394774,2285404,2287009,0.0,2071
29039,contig_8,JANSVD010000001.1,93.817,1310,66,9,1381518,1382820,1482166,1480865,0.0,1956
29040,contig_8,JANSVD010000001.1,94.733,1215,63,1,520395,521609,1409371,1410584,0.0,1888
29041,contig_8,JANSVD010000001.1,94.650,1215,64,1,522300,523514,1409371,1410584,0.0,1882
29042,contig_8,JANSVD010000001.1,90.600,1383,126,4,1393177,1394557,2285068,2286448,0.0,1831
29043,contig_8,JANSVD010000001.1,90.600,1383,126,4,1393177,1394557,2285238,2286618,0.0,1831
29044,contig_8,JANSVD010000001.1,90.123,1387,133,4,1393172,1394557,2284554,2285937,0.0,1799
29045,contig_8,JANSVD010000001.1,89.633,1418,140,5,1392802,1394214,1020778,1022193,0.0,1797
29046,contig_8,JANSVD010000001.1,89.986,1388,134,5,1393172,1394557,2284724,2286108,0.0,1788
29047,contig_8,JANSVD010000001.1,89.633,1389,137,7,1393172,1394557,2284894,2286278,0.0,1760
29048,contig_8,JANSVD010000001.1,89.185,1387,146,4,1393172,1394557,2284384,2285767,0.0,1727
29049,contig_8,JANSVD010000001.1,89.236,1217,128,3,1393172,1394387,2285574,2286788,0.0,1519
29050,contig_8,JANSVD010000001.1,88.534,1221,138,2,1393338,1394557,2284208,2285427,0.0,1478
29051,contig_8,JANSVD010000001.1,89.817,1041,102,4,1393338,1394376,1021144,1022182,0.0,1332
29052,contig_8,JANSVD010000001.1,89.494,1047,107,3,1393172,1394217,2285744,2286788,0.0,1321
29053,contig_8,JANSVD010000001.1,89.407,1029,102,6,1393531,1394554,1021167,1022193,0.0,1290
29054,contig_8,JANSVD010000001.1,89.300,1028,108,2,1393531,1394557,2284231,2285257,0.0,1288
29055,contig_8,JANSVD010000001.1,91.469,926,60,7,349630,350541,2218214,2217294,0.0,1254
29056,contig_8,JANSVD010000001.1,84.235,1313,155,34,1389508,1390789,1015836,1014545,0.0,1230
29057,contig_8,JANSVD010000001.1,90.371,862,83,0,1393688,1394549,1021154,1022015,0.0,1133
29058,contig_8,JANSVD010000001.1,89.755,898,61,10,1091380,1092267,1001321,1000445,0.0,1120
29059,contig_8,JANSVD010000001.1,83.806,1235,141,27,1386581,1387763,1015481,1014254,0.0,1118
29060,contig_8,JANSVD010000001.1,89.711,865,86,3,1393173,1394036,1021320,1022182,0.0,1101
29061,contig_8,JANSVD010000001.1,89.220,872,92,2,1393177,1394047,2285918,2286788,0.0,1088
29062,contig_8,JANSVD010000001.1,89.108,863,92,2,1393688,1394549,2284218,2285079,0.0,1072
29063,contig_8,JANSVD010000001.1,91.508,789,46,4,526123,526897,1505056,1505837,0.0,1066
29064,contig_8,JANSVD010000001.1,97.381,611,13,2,1382840,1383450,1365565,1366172,0.0,1037
29065,contig_8,JANSVD010000001.1,84.615,1066,118,20,1386735,1387763,1009949,1008893,0.0,1018
29066,contig_8,JANSVD010000001.1,91.086,718,61,3,1393150,1393866,2286062,2286777,0.0,968
29067,contig_8,JANSVD010000001.1,97.331,562,12,2,1382892,1383453,1138613,1138055,0.0,952
29068,contig_8,JANSVD010000001.1,91.570,688,56,2,1393871,1394557,1021167,1021853,0.0,948
29069,contig_8,JANSVD010000001.1,90.552,688,63,2,1393871,1394557,2284231,2284917,0.0,909
29070,contig_8,JANSVD010000001.1,89.291,719,72,5,1393150,1393866,1021467,1022182,0.0,896
29071,contig_8,JANSVD010000001.1,89.527,697,51,12,1390523,1391210,2282807,2283490,0.0,863
29072,contig_8,JANSVD010000001.1,88.658,723,55,22,1385688,1386386,1010395,1009676,0.0,856
29073,contig_8,JANSVD010000001.1,86.623,770,96,6,1090684,1091449,862497,863263,0.0,845
29074,contig_8,JANSVD010000001.1,89.189,666,55,8,1385893,1386542,1015700,1015036,0.0,815
29075,contig_8,JANSVD010000001.1,90.063,634,46,10,1390584,1391210,998294,997671,0.0,806
29076,contig_8,JANSVD010000001.1,96.162,495,8,2,1037052,1037535,1566758,1566264,0.0,798
29077,contig_8,JANSVD010000001.1,95.783,498,10,2,1037052,1037538,1513388,1512891,0.0,793
